MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,Age_House,Age_Renovation,Garage_age,TotalSF
RH,34.0,4060,1,1,3,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,TwnhsE,1Story,6,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,PConc,2,4,3,2,266.0,6,0.0,1139.0,1405.0,GasA,0,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,2,5,6,0,3,Attchd,0,2.0,511.0,5,2,144,68,0,0,0,3,4,None,0,2,COD,Abnorml,181000.0,22,21,22.0,2742.0
FV,35.0,3735,1,1,3,Lvl,AllPub,FR3,0,Somerst,Norm,Norm,TwnhsE,2Story,7,4,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,2,4,PConc,2,4,3,2,450.0,6,0.0,241.0,691.0,GasA,0,1,SBrkr,713,739,0,1452,1.0,0.0,2,1,3,1,2,6,6,0,3,Detchd,3,2.0,506.0,5,2,0,34,0,0,0,3,4,None,0,0,WD,Normal,183900.0,21,21,21.0,2143.0
RM,60.0,10120,1,1,0,Bnk,AllPub,Inside,0,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,3,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,4,CBlock,4,4,3,6,0.0,6,0.0,925.0,925.0,GasA,4,0,FuseF,964,925,0,1889,0.0,0.0,1,1,4,2,3,9,6,1,2,Detchd,3,1.0,308.0,5,0,0,0,264,0,0,3,2,None,0,1,WD,Normal,122000.0,110,70,60.0,2814.0
RL,89.0,13214,1,1,0,HLS,AllPub,Inside,0,Timber,Norm,Norm,1Fam,1Story,9,4,Hip,CompShg,Stucco,CmentBd,None,0.0,0,4,PConc,0,4,1,6,0.0,6,0.0,2002.0,2002.0,GasA,0,1,SBrkr,2018,0,0,2018,0.0,0.0,2,0,3,1,0,10,6,1,2,Attchd,0,3.0,746.0,5,2,144,76,0,0,0,3,4,None,0,4,WD,Normal,378500.0,12,11,11.0,4020.0
RL,88.786,14100,1,1,0,Lvl,AllPub,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,8,8,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,3,2,CBlock,4,4,2,5,192.0,6,0.0,536.0,728.0,GasA,0,1,SBrkr,1968,1479,0,3447,0.0,0.0,3,1,4,1,2,11,6,2,2,BuiltIn,3,3.0,1014.0,5,2,314,12,0,0,0,3,1,None,0,2,WD,Normal,381000.0,85,23,38.0,4175.0
RL,78.0,11344,1,1,3,Lvl,AllPub,Inside,0,NAmes,Feedr,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,4,CBlock,4,4,3,1,460.0,6,0.0,414.0,874.0,GasW,4,1,FuseA,874,650,0,1524,0.0,0.0,1,1,3,1,3,7,6,0,3,Attchd,3,1.0,315.0,5,2,0,0,0,0,0,3,1,None,0,1,WD,Normal,144000.0,62,62,62.0,2398.0
RL,88.488,23595,1,1,3,Low,AllPub,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,5,Shed,WdShake,Plywood,Plywood,None,0.0,2,4,PConc,2,4,1,2,1258.0,6,0.0,74.0,1332.0,GasA,4,1,SBrkr,1332,192,0,1524,2.0,0.0,0,1,0,1,2,4,6,1,5,Attchd,0,2.0,586.0,5,2,268,0,0,0,0,3,4,None,0,4,WD,Normal,260000.0,41,41,41.0,2856.0
RL,79.282,9156,1,1,0,Lvl,AllPub,Inside,0,NWAmes,PosN,Norm,1Fam,1Story,6,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,1489.0,1489.0,GasA,2,1,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,2,7,6,1,2,Attchd,2,2.0,462.0,5,2,0,0,0,0,0,3,4,None,0,3,WD,Normal,185750.0,52,52,52.0,2978.0
RL,44.772,13526,1,1,0,Lvl,AllPub,CulDSac,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,3,4,CBlock,4,4,3,1,560.0,3,375.0,0.0,935.0,GasA,4,1,SBrkr,935,0,0,935,1.0,0.0,1,0,3,1,3,5,6,0,3,Attchd,3,1.0,288.0,5,2,180,0,0,0,0,3,2,None,0,0,WD,Normal,137000.0,55,55,55.0,1870.0
RL,124.0,11512,1,1,0,Lvl,AllPub,Corner,0,Edwards,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,3,4,CBlock,4,4,0,0,719.0,6,0.0,300.0,1019.0,GasA,2,1,SBrkr,1357,0,0,1357,1.0,0.0,1,0,2,1,0,5,6,1,2,Basment,2,1.0,312.0,5,2,0,0,0,0,163,3,0,None,0,2,WD,Normal,177000.0,61,14,61.0,2376.0
RL,53.0,5362,1,1,3,Lvl,AllPub,Corner,0,Crawfor,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,4,PConc,4,4,3,6,0.0,6,0.0,661.0,661.0,GasA,0,1,SBrkr,661,589,0,1250,0.0,0.0,2,0,3,1,3,8,6,1,2,Detchd,3,2.0,552.0,5,2,242,0,81,0,0,3,4,None,0,1,WD,Normal,139000.0,110,17,35.0,1911.0
RL,95.0,11345,1,1,3,Lvl,AllPub,Corner,0,NAmes,Feedr,Norm,Duplex,2Story,5,4,Gable,Roll,AsbShng,AsbShng,Stone,567.0,3,4,CBlock,4,4,3,5,220.0,6,0.0,708.0,928.0,GasA,2,1,FuseA,928,992,0,1920,0.0,0.0,2,0,4,2,3,10,6,0,3,Detchd,3,2.0,400.0,1,2,0,0,0,0,0,3,4,None,0,1,WD,Normal,137000.0,72,70,72.0,2848.0
RL,50.072,12936,1,1,0,Lvl,AllPub,CulDSac,0,NWAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,4,1,3,1,593.0,6,0.0,130.0,723.0,GasA,4,1,SBrkr,735,660,0,1395,0.0,1.0,1,1,3,1,3,6,6,1,5,Attchd,3,2.0,497.0,5,2,294,116,0,0,0,3,4,None,0,3,WD,Normal,162000.0,48,48,48.0,2118.0
RL,57.92,17871,1,1,0,Lvl,AllPub,CulDSac,0,NWAmes,Norm,Norm,1Fam,SLvl,6,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,3,4,CBlock,2,4,0,0,528.0,6,0.0,1152.0,1680.0,GasA,1,1,SBrkr,1724,0,0,1724,1.0,0.0,1,1,3,1,3,7,6,1,2,Attchd,2,2.0,480.0,5,2,0,0,0,0,0,3,4,None,0,3,WD,Normal,197900.0,53,44,53.0,3404.0
RL,75.0,9473,1,1,3,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,2,804.0,6,0.0,324.0,1128.0,GasA,0,1,SBrkr,1128,903,0,2031,1.0,0.0,2,1,3,1,2,7,6,1,2,Attchd,2,2.0,577.0,5,2,0,211,0,0,0,3,4,None,0,2,WD,Normal,237000.0,18,18,18.0,3159.0
C (all),60.0,7500,1,1,3,Lvl,AllPub,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,4,4,3,6,0.0,6,0.0,698.0,698.0,GasA,4,1,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,3,6,6,0,3,Detchd,2,2.0,528.0,5,2,30,0,164,0,0,3,4,None,0,4,COD,Abnorml,68400.0,100,70,40.0,1826.0
RL,67.0,9808,1,1,0,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,2,4,PConc,2,4,3,2,788.0,6,0.0,785.0,1573.0,GasA,0,1,SBrkr,1573,0,0,1573,1.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,2,2.0,544.0,5,2,0,72,0,0,0,3,4,None,0,3,WD,Normal,227000.0,18,18,18.0,3146.0
RL,50.0,8049,1,1,0,Lvl,AllPub,CulDSac,0,Timber,Norm,Norm,1Fam,1Story,7,4,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,4,CBlock,2,4,3,0,1053.0,6,0.0,256.0,1309.0,GasA,4,1,SBrkr,1339,0,0,1339,1.0,0.0,2,0,2,1,3,6,6,1,5,Attchd,0,2.0,484.0,2,2,0,58,0,0,90,3,4,None,0,0,WD,Normal,180000.0,30,30,30.0,2648.0
RL,61.0,8800,1,1,0,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,2,4,2,3,532.0,5,144.0,364.0,1040.0,GasA,4,1,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,2,5,6,0,3,Detchd,3,2.0,484.0,5,2,0,0,0,0,288,3,4,None,0,3,WD,Normal,150500.0,43,12,43.0,2080.0
RL,94.0,9400,1,1,3,Low,AllPub,Corner,0,Mitchel,Norm,Norm,Duplex,2Story,6,4,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,3,4,CBlock,4,4,0,6,0.0,6,0.0,912.0,912.0,GasA,4,1,SBrkr,912,912,0,1824,0.0,0.0,2,2,4,2,3,8,6,0,3,None,1,0.0,0.0,3,2,128,0,0,0,0,3,4,None,0,4,WD,Normal,139000.0,49,49,49.0,2736.0
RL,50.0,9638,1,1,3,Lvl,AllPub,Inside,0,SWISU,Feedr,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,4,PConc,4,4,3,6,0.0,6,0.0,804.0,804.0,GasA,0,1,SBrkr,1699,748,0,2447,0.0,0.0,2,0,4,1,2,10,3,1,2,Detchd,3,1.0,336.0,5,2,272,0,42,0,116,3,4,None,0,4,WD,Normal,169000.0,101,30,51.0,3251.0
RM,50.0,6000,1,1,3,Lvl,AllPub,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,1,CBlock,4,4,3,6,0.0,6,0.0,780.0,780.0,GasA,0,1,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,3,6,6,1,2,Detchd,3,1.0,280.0,5,2,45,0,0,0,0,3,4,None,0,3,WD,Normal,132500.0,81,70,81.0,2192.0
RL,78.704,9790,1,1,3,Lvl,AllPub,Inside,0,NWAmes,Feedr,Norm,1Fam,1Story,6,4,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,4,CBlock,4,4,3,0,569.0,5,81.0,678.0,1328.0,GasA,4,1,SBrkr,1328,0,0,1328,1.0,0.0,1,1,3,1,3,6,6,2,2,Attchd,3,2.0,528.0,5,2,0,26,0,0,0,3,4,None,0,4,WD,Normal,143000.0,57,57,57.0,2656.0
RL,80.42,36500,1,1,0,Low,AllPub,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,2,CBlock,4,4,0,5,812.0,6,0.0,812.0,1624.0,GasA,1,1,SBrkr,1582,0,0,1582,0.0,1.0,2,0,4,1,3,7,6,0,3,Attchd,3,2.0,390.0,5,0,168,198,0,0,0,3,4,None,0,0,WD,Normal,190000.0,56,56,56.0,3206.0
RL,40.0,5664,1,1,0,Lvl,AllPub,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,4,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,4,PConc,2,4,3,2,1158.0,6,0.0,343.0,1501.0,GasA,0,1,SBrkr,1659,0,0,1659,1.0,0.0,2,0,2,1,0,5,6,1,0,Attchd,0,2.0,499.0,5,2,212,59,0,0,0,3,4,None,0,3,WD,Normal,278000.0,20,20,20.0,3160.0
RL,86.0,11065,1,1,0,Lvl,AllPub,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,4,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,2,4,PConc,2,4,2,6,0.0,6,0.0,1085.0,1085.0,GasA,0,1,SBrkr,1120,850,0,1970,0.0,0.0,2,1,3,1,0,8,6,1,2,BuiltIn,0,3.0,753.0,5,2,177,74,0,0,0,3,4,None,0,0,New,Partial,281000.0,14,14,14.0,3055.0
RL,96.664,14112,1,1,0,Lvl,AllPub,Corner,0,NAmes,Norm,Norm,1Fam,SLvl,5,6,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,4,PConc,4,4,0,2,1014.0,6,0.0,138.0,1152.0,GasA,4,1,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,6,1,2,Attchd,2,2.0,484.0,5,2,227,0,0,0,0,3,4,None,0,4,WD,Normal,180500.0,56,56,56.0,2304.0
RM,21.0,1680,1,1,3,Lvl,AllPub,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,6,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3,4,CBlock,4,4,3,0,231.0,6,0.0,399.0,630.0,GasA,4,1,SBrkr,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,6,0,3,Detchd,3,1.0,264.0,5,2,185,0,0,0,0,3,4,None,0,3,WD,Normal,119500.0,48,48,48.0,1932.0
RM,60.0,6600,1,1,3,Lvl,AllPub,Corner,0,OldTown,Norm,Norm,1Fam,2Story,5,3,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,Stone,4,4,3,6,0.0,6,0.0,994.0,994.0,GasA,4,0,SBrkr,1378,994,0,2372,0.0,0.0,2,0,4,2,3,11,3,0,3,Attchd,2,1.0,432.0,5,2,0,287,0,0,0,3,4,None,0,3,WD,Normal,107500.0,128,55,35.0,3366.0
RL,78.0,10140,1,1,3,Lvl,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,2,4,3,2,194.0,6,0.0,638.0,832.0,GasA,4,1,SBrkr,832,832,0,1664,0.0,0.0,2,1,4,1,3,8,6,1,5,Attchd,2,2.0,528.0,5,2,0,28,0,0,259,3,1,None,0,0,WD,Normal,162900.0,44,44,44.0,2496.0
RL,60.0,8172,1,1,3,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,WdShing,Plywood,None,0.0,3,4,CBlock,4,4,3,5,167.0,6,0.0,697.0,864.0,GasA,4,1,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,3,5,6,0,3,Detchd,3,2.0,572.0,5,0,0,0,0,0,0,3,4,None,0,0,WD,Normal,115000.0,65,30,63.0,1728.0
RL,70.0,8400,1,1,3,Lvl,AllPub,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,5,4,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,4,CBlock,4,4,0,1,1016.0,6,0.0,36.0,1052.0,GasA,2,1,SBrkr,1052,0,0,1052,1.0,0.0,1,1,3,1,3,5,6,0,3,Attchd,2,1.0,288.0,5,2,356,0,0,0,0,3,1,None,0,0,WD,Normal,138500.0,52,52,52.0,2104.0
RL,80.0,8700,1,1,3,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,3,2,CBlock,4,4,2,0,776.0,6,0.0,344.0,1120.0,GasA,2,1,SBrkr,1128,0,0,1128,1.0,0.0,2,0,3,1,3,6,6,0,3,Attchd,2,2.0,525.0,5,2,192,20,123,0,0,3,2,None,0,2,WD,Normal,155000.0,57,57,57.0,2248.0
RM,35.0,3675,1,1,3,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,TwnhsE,SFoyer,6,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,4,PConc,2,4,1,2,547.0,6,0.0,0.0,547.0,GasA,2,1,SBrkr,1072,0,0,1072,1.0,0.0,2,0,2,1,3,5,6,0,3,Basment,0,2.0,525.0,5,2,0,44,0,0,0,3,4,None,0,0,New,Partial,140000.0,15,14,15.0,1619.0
RL,313.0,63887,1,1,2,Bnk,AllPub,Corner,0,Edwards,Feedr,Norm,1Fam,2Story,10,4,Hip,ClyTile,Stucco,Stucco,Stone,796.0,0,4,PConc,0,4,1,2,5644.0,6,0.0,466.0,6110.0,GasA,0,1,SBrkr,4692,950,0,5642,2.0,0.0,2,1,3,1,0,12,6,3,2,Attchd,0,2.0,1418.0,5,2,214,292,0,0,0,2,4,None,0,2,New,Partial,160000.0,12,12,12.0,11752.0
RL,75.0,7500,1,1,3,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,4,CBlock,4,4,3,3,340.0,5,906.0,0.0,1246.0,GasA,0,1,SBrkr,1246,0,0,1246,1.0,0.0,1,1,3,1,2,6,6,0,3,Attchd,2,1.0,305.0,5,2,218,0,0,0,0,3,0,None,0,4,WD,Normal,154000.0,61,26,61.0,2492.0
RL,56.21,10762,1,1,0,Lvl,AllPub,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,7,4,Gable,CompShg,VinylSd,VinylSd,None,344.0,2,4,PConc,2,4,3,2,694.0,6,0.0,284.0,978.0,GasA,0,1,SBrkr,1005,978,0,1983,0.0,0.0,2,1,3,1,2,9,6,1,5,Attchd,0,2.0,490.0,5,2,0,0,0,0,0,3,4,None,0,3,WD,Normal,225000.0,21,21,21.0,2961.0
RL,57.456,7500,1,1,0,Bnk,AllPub,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,1,547.0,6,0.0,224.0,771.0,GasA,1,1,SBrkr,753,741,0,1494,0.0,0.0,1,0,3,1,2,7,6,2,2,Attchd,3,1.0,213.0,5,1,0,0,0,0,224,3,4,None,0,3,WD,Normal,177500.0,78,70,78.0,2265.0
RL,92.0,10120,1,1,3,Lvl,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,2,4,PConc,2,4,3,2,740.0,6,0.0,425.0,1165.0,GasA,0,1,SBrkr,1203,1323,0,2526,1.0,0.0,2,1,4,1,2,8,6,1,5,Attchd,2,3.0,844.0,5,2,309,78,0,0,0,3,4,None,0,0,WD,Normal,290000.0,26,26,26.0,3691.0
RL,73.0,8688,1,1,3,Lvl,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,2,4,PConc,2,4,0,6,0.0,6,0.0,1616.0,1616.0,GasA,0,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,2,7,6,0,3,Attchd,2,3.0,834.0,5,2,208,59,0,0,0,3,4,None,0,0,WD,Normal,232000.0,15,15,15.0,3232.0
RM,32.0,3363,1,1,3,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,TwnhsE,2Story,7,4,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,2,4,PConc,2,4,3,6,0.0,6,0.0,976.0,976.0,GasA,0,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,2,7,0,0,3,Detchd,3,2.0,380.0,5,2,0,40,0,0,0,3,4,None,0,0,WD,Normal,130000.0,16,16,16.0,2684.0
RL,108.0,13173,1,1,0,Lvl,AllPub,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,9,4,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,2,4,PConc,0,4,3,2,1572.0,6,0.0,80.0,1652.0,GasA,0,1,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,0,6,6,2,0,Attchd,0,2.0,840.0,5,2,404,102,0,0,0,3,4,None,0,3,WD,Normal,325000.0,14,13,14.0,3304.0
RL,48.0,6955,1,1,0,Lvl,AllPub,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,4,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1368.0,1368.0,GasA,0,1,SBrkr,1368,0,0,1368,0.0,0.0,2,0,2,1,2,6,6,1,2,Attchd,2,2.0,474.0,5,2,132,35,0,0,0,3,4,None,0,0,New,Partial,202500.0,15,14,15.0,2736.0
RL,60.0,8072,1,1,3,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,2,1,3,0,746.0,6,0.0,244.0,990.0,GasA,0,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,6,0,3,Detchd,3,2.0,480.0,5,2,0,64,0,0,0,3,4,None,0,3,WD,Normal,138000.0,26,25,20.0,1980.0
RM,100.0,12000,1,1,3,Lvl,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,2,144.0,0,608.0,172.0,924.0,GasA,0,1,SBrkr,1122,0,0,1122,1.0,0.0,1,0,2,1,2,6,6,0,3,Attchd,3,2.0,528.0,5,2,0,36,0,0,0,3,1,None,0,2,WD,Normal,147000.0,72,15,72.0,2046.0
RL,61.518,7153,1,1,3,Lvl,AllPub,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,4,CBlock,2,4,3,2,1200.0,6,0.0,78.0,1278.0,GasA,2,1,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,2,2.0,496.0,5,2,112,51,0,0,0,3,1,None,0,2,WD,Normal,179200.0,29,29,29.0,2572.0
RL,100.0,17500,1,1,3,Lvl,AllPub,Inside,0,Crawfor,PosA,Norm,1Fam,1Story,7,7,Gable,CompShg,BrkFace,HdBoard,None,0.0,2,2,PConc,2,4,0,2,1406.0,6,0.0,496.0,1902.0,GasA,4,1,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,0,7,6,2,5,Attchd,0,2.0,567.0,5,2,0,207,162,0,0,3,4,None,0,4,WD,Normal,335000.0,61,18,61.0,3804.0
RL,68.0,8814,1,1,3,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,2,4,PConc,2,4,3,2,925.0,6,0.0,349.0,1274.0,GasA,0,1,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,2,2.0,508.0,5,2,264,98,0,0,0,3,4,None,0,1,New,Partial,203000.0,15,13,15.0,2548.0
RL,82.29933333333332,9572,1,1,0,Lvl,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,2,4,PConc,0,4,3,2,482.0,6,0.0,971.0,1453.0,GasA,0,1,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,2,9,6,1,0,Attchd,2,2.0,750.0,2,2,500,0,0,0,0,3,4,None,0,1,WD,Normal,302000.0,30,30,30.0,4263.0
RL,108.0,14774,1,1,0,Lvl,AllPub,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,9,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1393.0,1393.0,GasA,0,1,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,2,10,6,1,5,BuiltIn,0,3.0,779.0,5,2,668,30,0,0,0,3,4,None,0,4,WD,Normal,333168.0,21,21,21.0,3992.0
RL,60.0,8190,1,1,3,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,5,732.0,6,0.0,216.0,948.0,GasA,0,1,SBrkr,948,0,0,948,1.0,0.0,1,0,3,1,3,5,6,1,5,Detchd,3,1.0,280.0,5,2,0,36,0,0,0,3,4,None,0,1,WD,Normal,119000.0,66,66,64.0,1896.0
RL,85.0,11075,1,1,3,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,2Story,6,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,1,4,2,0,500.0,3,276.0,176.0,952.0,GasA,4,1,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,3,9,6,2,2,Attchd,3,2.0,576.0,5,2,280,0,0,0,0,3,4,None,0,2,WD,Normal,206900.0,51,51,51.0,3064.0
RL,61.0,10226,1,1,0,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,4,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,2,4,PConc,0,4,1,6,0.0,6,0.0,1622.0,1622.0,GasA,0,1,SBrkr,1630,0,0,1630,1.0,0.0,2,0,3,1,0,8,6,1,2,Attchd,2,3.0,860.0,5,2,172,42,0,0,0,3,4,None,0,3,WD,Normal,295493.0,12,12,12.0,3252.0
FV,47.0,4230,1,2,3,Lvl,AllPub,Corner,0,Somerst,Norm,Norm,TwnhsE,1Story,7,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,0,1,3,6,0.0,6,0.0,1352.0,1352.0,GasA,0,1,SBrkr,1352,0,0,1352,0.0,0.0,2,0,2,1,2,5,6,1,2,Attchd,2,2.0,466.0,5,2,0,241,0,0,0,3,4,None,0,1,New,Partial,208900.0,14,13,14.0,2704.0
RL,43.176,14781,1,1,1,Lvl,AllPub,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,8,4,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,2,4,PConc,2,4,1,6,0.0,6,0.0,1753.0,1753.0,GasA,0,1,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,2,7,6,1,5,Attchd,2,3.0,748.0,5,2,198,150,0,0,0,3,4,None,0,0,WD,Normal,275000.0,19,18,19.0,3540.0
RL,75.0,10215,1,1,3,Bnk,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,4,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,4,PConc,4,4,3,0,492.0,6,0.0,372.0,864.0,GasA,0,1,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,3,5,6,0,3,Attchd,3,1.0,248.0,5,2,0,0,0,0,0,3,4,None,0,1,WD,Normal,111000.0,66,66,66.0,1812.0
